Crashed,Rewards,AvgSpeed,StdSpeed
True,19.548429106523937,29.43171864260227,1.3296048456679954
True,23.932129086230812,25.85359485856496,4.341243324442574
True,18.25755774849556,27.959924550884942,2.544550331480168
True,49.16084146999168,23.169890400229882,3.866946078142671
True,27.256880775589277,28.942162088179966,2.7313519943128526
True,24.96936889087787,23.306774398227567,3.402971118838121
True,31.99629104023229,29.023914278019745,1.687379625572776
True,44.082078154566396,29.813288350642917,0.6567741378736676
False,66.18412568260469,25.14298920058252,4.298862920458338
True,13.929601116359981,23.266644139220176,3.5477633244679945
True,15.225661705549046,25.228726941931132,3.8725489628729455
False,70.83177882127998,26.391166670363397,3.8771443096250273
True,14.999653289737273,29.217937397821736,1.5866986000940186
True,13.517952450397342,28.794881125993356,2.4452096039083924
True,38.72830224280902,25.08580242881159,3.759697555600016
True,22.99965301591122,29.47862450402796,1.3469650766118169
True,28.35744025614766,28.780133653517915,1.7488319116950068
True,32.2166595420425,28.420131467405383,2.509448006259391
False,61.57157722232617,22.809760307572958,3.391650498665738
True,42.770594998933475,29.65738962680865,1.441811377239118
True,36.875371750999,26.896990745145125,3.7964368507595734
True,27.312402349653244,26.818709021426884,3.483491290938122
True,15.695655249072752,26.367850837258434,1.960330795071959
True,28.706102518949063,28.762664914705727,2.809112352540865
True,29.857916518043282,24.020877060493213,3.102358614648347
False,68.86968530195279,25.214375614454188,4.968675704770558
True,42.759316697974434,23.21232640350285,4.044358598242181
True,25.306102570058176,27.721283461058615,2.488731828122944
True,15.955233408143906,28.79562515585537,1.99271375202055
True,17.001988245875793,28.128727961017113,1.8762231237547382
True,15.274072739242268,27.66339574832853,2.52210221141226
False,59.345510180163316,21.151541230284867,0.7377181217067558
True,29.015411487969896,29.239073036522726,1.2864843374667232
True,37.18244111419727,26.02903924151548,3.7788059595717174
True,36.413621673268,21.77276702457681,4.085211855617285
True,29.304787869255748,23.732052018907794,1.0755042230359602
False,59.95338719476791,22.547260307571214,2.332585557400857
False,62.0514893299666,21.968271106612416,3.9438829046619075
True,48.96923803582445,23.414812961632972,4.09344147679008
False,62.30382182624396,21.459760314196398,2.876419012780989
True,15.358121199313894,23.459974199839856,1.6018014308172333
False,58.207541351447865,20.20929590618187,3.0218809353370837
True,54.798121202589094,23.84249247526024,0.8992210386252958
False,59.1305443613462,20.880822152998512,2.984926113407994
True,53.86478786925575,23.814671847671494,1.0401508208536647
False,58.138748886505226,21.41404122989663,2.3615192173531736
True,59.965378147402255,22.407922778451535,2.498374235903005
False,63.87150129684815,22.04331784896177,3.430979163377588
False,61.0825656470336,22.230822152891147,2.6941470280505553
False,64.716846792572,22.793322152998485,4.588929998157105
True,16.56256563956381,23.246749440300455,1.7799849255598341
False,61.99367675814466,22.605822146373335,2.4889127453820263
False,63.41145453592243,22.30582215275365,2.658604876058885
False,60.381693732071255,20.505822137888476,2.76837495031631
False,64.54430306560137,22.755771920644207,2.754258586498983
True,54.35099810706835,22.01062746508909,3.2888694906469675
True,13.43812116373473,23.36996988647553,1.7136771735273113
False,62.71684717378879,23.993317953936206,3.0024034499160797
True,12.784787408317575,22.65583577750843,2.391054571858054
False,63.59676824253234,23.042979747660944,4.161701301797207
True,53.19118757239238,21.961623146380063,3.4771728687967998
True,36.41573029233254,25.672633006879163,2.6831216063417966
True,38.96209332224872,21.189160436349493,2.6407774231762624
False,61.538699467666625,22.40548126623215,3.844588840305935
False,58.3623410995083,21.255705701061974,3.773933367679363
True,62.72719402025362,22.261216428017907,4.528862822326861
True,32.52499976726304,23.94622072726428,0.47452183409647036
True,12.362565186095354,23.011358550805195,1.9813439425801136
False,59.432960121212474,21.61437888111962,2.660537644161428
False,59.71029971856108,20.421130159556053,2.9735002889836415
True,14.233676741108468,23.403129373883267,1.673893457318404
True,53.1870568290031,21.37125408239644,4.153725113827012
True,33.93805504264148,25.897072954739418,2.6303327264797756
False,60.22850108751906,22.164037051261243,3.6704875310148544
True,51.2969423540906,22.92792974226104,3.8995991497469187
True,41.3003434248113,23.352566861809812,2.1256279228819643
False,59.722565647033456,21.555822152998452,2.9093664455330486
True,24.891938406539666,22.1933890491591,4.6919581706216436
False,56.30321962404268,19.153228126648717,2.2748085272999634
True,16.887488654715877,23.649786950410707,1.7436340826756604
True,47.939069016320076,24.71547565934329,3.9606693236287196
False,55.85409683758007,19.83436839271996,2.7007179987776895
False,65.421061869657,23.71798152179594,3.8078126008640747
False,58.86838900068878,21.30981784388197,2.8964674798740315
True,50.1661130324638,25.36602135719642,2.390341390837582
False,61.9172110280127,20.35582215299851,2.9170228252717325
True,41.015413477026435,25.396232515084513,2.6517193809868704
True,17.14082198936421,24.03394889570252,0.0958934073046822
False,58.69913538665486,21.617980212305696,3.4831602578555714
True,9.064782401039876,22.386972957796498,3.1528049033020666
True,34.59148865615193,23.980495823945173,0.25736893751133216
True,29.524097593804832,26.631970385323957,2.826864287436959
True,44.11594572327283,22.702772366866473,4.0496832176408315
False,60.464787869255716,22.53082215009362,2.535731638476194
False,61.88748865615193,24.00976030757122,0.05366383705758191
True,66.27367675814477,23.858243227734214,0.8543836401214554
True,42.93145453592241,23.556251524868046,1.576120298698396
True,37.902612398102846,21.796118964659374,3.9162354239761985
True,44.618333100596416,23.959429671444987,0.4127974218175368
False,56.73145453448644,19.53082215299851,2.571938534418274
True,36.93273310662955,23.58055616650642,4.020207337639304
False,61.126044032253105,21.08476030812968,2.9116973600261264
True,28.55812120258907,23.68498495052047,1.2520302360219715
False,59.84843583198284,20.63481784386365,3.473849762941321
True,12.975898891751836,22.93743014597576,2.430814868809282
False,59.878121202589114,22.30582215275365,2.658604876058885
True,29.207010091477944,23.394554944791096,2.162636504828958
True,21.19812120256581,23.622888026604755,1.2596802116525554
False,62.86802427554741,21.767980212305698,3.4531885726435543
True,43.9092323137002,23.727271349481406,1.1305803967119608
False,60.19367675814466,22.605822146373335,2.4889127453820263
False,65.18156896625963,23.24332215298019,3.777889282590132
False,62.82733398528992,23.86824497074837,2.7442783818596204
False,63.21462456968074,22.793322152998503,4.685966112254354
False,59.34478786925566,21.180822152998513,2.956459830463122
True,38.72129126805984,24.24178954583151,4.464616566363354
True,59.34398465725024,26.31522987590787,2.840509351631223
False,60.29879102414193,21.23937797698857,3.8978799961651673
True,51.311553963003966,25.45598865019764,2.5343201730113707
True,43.593676758144674,23.786027513561084,1.0423010378596111
True,31.621621732166236,22.121786909050968,4.0830980134776365
False,60.26478786925579,21.03082215299851,2.961823994608994
True,44.67812120258908,23.591950157421262,1.4551791733968806
True,29.55148865615192,23.97724512793603,0.27785715003069356
False,64.90416090176016,22.76002745844216,4.580954297016003
True,32.29589898036686,23.484315095897664,1.5537418908655942
False,62.12939794909425,21.082166281225387,3.0264252164707823
True,21.750295794332324,24.114673754964933,4.990110416860329
True,37.0692323137002,23.523941850324807,1.561440015593667
True,33.11495533440628,21.591589849179282,4.02497235753992
True,11.891442064576983,21.453496579411407,2.863959416725054
True,33.656880789715395,26.344135876330473,3.032155731089207
True,11.522564595773053,22.945448996457195,2.029264620599775
False,62.18483681855623,21.929479194895492,3.043516618048683
True,25.82478786925489,23.34470811313955,2.160066396652697
True,48.48256564703358,23.73189386898172,1.1215109221546038
True,19.08256564640388,23.091832417139837,2.596261192020413
True,15.873676750674921,23.37915068736036,1.831397772495405
False,62.444933362216354,22.820573411221716,3.5871506833113145
True,30.907060792218875,23.22227237920389,3.8075217463956643
True,14.793676719290284,22.857460438259363,2.256090746478935
False,64.0825575913976,25.03869887096763,2.193063615925397
True,59.9790690277366,24.133320932385985,3.5154945916328537
False,63.50351345814772,23.84332215278651,4.346239961881902
True,20.900821989480786,23.796971851548637,1.2084225558473058
True,14.233676741108468,23.403129373883267,1.673893457318404
False,65.09906904583767,24.36830031114009,3.054336701539259
True,54.02261238455799,22.58832686502792,4.271094719393878
True,40.379856804501436,25.567838054431466,2.6889478398150453
False,61.88748865615193,24.00976030757122,0.05366383705758191
False,65.31717592545485,22.855501772446157,4.08105203043007
False,58.715198741078716,21.572260307571216,2.8331461101544106
True,29.313676758144627,23.717166019958224,1.103068763537446
True,33.91812120258909,23.773732815966586,0.9930799400432793
True,10.900342373550831,22.54693174245387,3.161186253812948
False,59.4010963593518,21.617857751588495,2.8548125345143966
True,15.603044208432289,23.81468567258027,0.992102391110768
True,37.953189265685985,27.846773584416077,2.733923015520488
True,30.380821989485252,24.02002114373583,0.07551068514422661
False,60.011223659537535,22.005563038276787,4.679971889453037
True,37.602556792758044,26.197736515835366,2.7854099830030887
True,49.322565647033535,23.756642127229565,1.0713104311186807
True,62.91367675814475,23.8660260094539,0.7722070298999845
False,60.5936767581446,22.605822146373335,2.4889127453820263
False,57.344787869251334,20.05582215299851,2.8074685347052357
False,61.763625249366534,22.089037045873784,3.937072488230756
